HKU_HKSLLEX_ID.status,HKU_HKSLLEX_ID.id,HKU_HKSLLEX_ID.entryType,HKU_HKSLLEX_ID.categories,recording.date,recording.remarks,videoFile.name,videoFile.duration,videoFile.fileExtension,videoFile.supplementary,videoFile.nameOSF,videoFile.nameGIF,ASLLEX2.id,ASLLEX2.legacyIdMapping,ASLLEX2.correspondance,translation.EN-GB.primary,translation.EN-GB.disambiguation,translation.EN-GB.secondary,translation.ZH-HK.primary,translation.ZH-HK.disambiguation,translation.ZH-HK.secondary,translation.ZH-Yue.primary,translation.ZH-Yue.secondary,translation.unichar,translation.unprocessed.en-GB,translation.unprocessed.zh-HK,translation.unprocessed.zh-YUE,translation.literal,translation.figurative.en-GB,translation.figurative.zh-HK,translation.figurative.zh-YUE,source,variant.number,variant.notes,lexicalCategory.0,cuhkcslds_HandshapeFont.CodepointNotation,arto.stringNotation,arto.syllableBoundaries,morphemeCount,demonstrator,etymology.unprocessed.en-GB,etymology.unprocessed.zh-YUE,etymology.formal.en-GB,etymology.formal.zh-HK,etymology.formal.zh-YUE,etymology.category,iconicity.rating.deaf.average,iconicity.rating.deaf.count,iconicity.rating.hearing.average,iconicity.rating.hearing.count,lexicalCategory.1,lexicalCategory.2,videoFile.supplementary.0.fileName,videoFile.supplementary.0.type,videoFile.supplementary.0.content.text,videoFile.supplementary.0.content.language,videoFile.supplementary.0.fileExtension,videoFile.supplementary.1.fileName,videoFile.supplementary.1.type,videoFile.supplementary.1.content.text,videoFile.supplementary.1.content.language,videoFile.supplementary.1.fileExtension
live,HKSLLEX-2023-00003149,vocabulary,,2024-06-25,,HKSLLEX-2023-00003149.mp4,,mp4,,HKSLLEX-2023-00003149-+5077+7784.mp4,HKSLLEX-2023-00003149-+5077+7784.webp,,,noASLLEX2,,,,偷瞄,"光明正大地望,明顯地望",,偷瞄,,,,,,,,,,,,,,67;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003149-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003149-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003150,vocabulary,,2024-06-25,,HKSLLEX-2023-00003150.mp4,,mp4,,HKSLLEX-2023-00003150-+5629+7136.mp4,HKSLLEX-2023-00003150-+5629+7136.webp,,,noASLLEX2,,,,,,,嘩然,嘩然,,,,,,,,,,,,,67;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003150-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003150-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003151,vocabulary,,2024-06-25,,HKSLLEX-2023-00003151.mp4,,mp4,,HKSLLEX-2023-00003151-+7fd2+6163+5.mp4,HKSLLEX-2023-00003151-+7fd2+6163+5.webp,,,noASLLEX2,,,,熟能生巧,,,習慣咗,,,,,,,,,,,,,,67;0;134;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003151-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003151-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003152,vocabulary,,2024-06-25,,HKSLLEX-2023-00003152.mp4,,mp4,,HKSLLEX-2023-00003152-+597dfriend.mp4,HKSLLEX-2023-00003152-+597dfriend.webp,,,noASLLEX2,,,,,,,好FRIEND,,,,,,,,,,,,,,67;67;134;134,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003152-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003152-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003153,vocabulary,,2024-06-25,,HKSLLEX-2023-00003153.mp4,,mp4,,HKSLLEX-2023-00003153-+571f+751f+5.mp4,HKSLLEX-2023-00003153-+571f+751f+5.webp,,,noASLLEX2,,,,,,,土生土長,土生土長,,,,,,,,,,,,,117;0;53;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003153-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003153-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003154,vocabulary,,2024-06-25,,HKSLLEX-2023-00003154.mp4,,mp4,,HKSLLEX-2023-00003154-+9ad8+7d1a.mp4,HKSLLEX-2023-00003154-+9ad8+7d1a.webp,,,noASLLEX2,,,,,,,高級,高級,,,,,,,,,,,,,122;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003154-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003154-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003155,vocabulary,,2024-06-25,,HKSLLEX-2023-00003155.mp4,,mp4,,HKSLLEX-2023-00003155-+593e+57cb.mp4,HKSLLEX-2023-00003155-+593e+57cb.webp,,,noASLLEX2,,,,狼狽為奸,,,夾埋,"打龍通(助語詞),扯貓尾",,,,,,,,,,,,,117;0;62;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003155-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003155-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003156,vocabulary,,2024-06-25,,HKSLLEX-2023-00003156.mp4,,mp4,,HKSLLEX-2023-00003156-+4e00+6b21+6.mp4,HKSLLEX-2023-00003156-+4e00+6b21+6.webp,,,noASLLEX2,,,,,,,一次性,一次性,,,,,,,,,,,,,"66;0,62;0",,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003156-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003156-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003157,vocabulary,,2024-06-25,,HKSLLEX-2023-00003157.mp4,,mp4,,HKSLLEX-2023-00003157-+99ac+864e.mp4,HKSLLEX-2023-00003157-+99ac+864e.webp,,,noASLLEX2,,,,,,,馬虎,馬虎,,,,,,,,,,,,,104;104,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003157-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003157-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003158,vocabulary,,2024-06-25,,HKSLLEX-2023-00003158.mp4,,mp4,,HKSLLEX-2023-00003158-+7ffb+7bb1+5.mp4,HKSLLEX-2023-00003158-+7ffb+7bb1+5.webp,,,noASLLEX2,,,,,,,翻箱倒櫃,翻箱倒櫃,,,,,,,,,,,,,126;0;0;126,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003158-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003158-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003159,vocabulary,,2024-06-25,,HKSLLEX-2023-00003159.mp4,,mp4,,HKSLLEX-2023-00003159-+776c+4f60+9.mp4,HKSLLEX-2023-00003159-+776c+4f60+9.webp,,,noASLLEX2,,,,,,,睬你都傻,睬你都傻,,,,,,,,,,,,,63;63,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003159-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003159-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003160,vocabulary,,2024-06-25,,HKSLLEX-2023-00003160.mp4,,mp4,,HKSLLEX-2023-00003160-+5514+5f97.mp4,HKSLLEX-2023-00003160-+5514+5f97.webp,,,noASLLEX2,,,,不能,暫時,,唔得,,,,,,,,,,,,,,125;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003160-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003160-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003161,vocabulary,,2024-06-25,,HKSLLEX-2023-00003161.mp4,,mp4,,HKSLLEX-2023-00003161-+5514+5f97.mp4,HKSLLEX-2023-00003161-+5514+5f97.webp,,,noASLLEX2,,,,不能,長期,,唔得,,,,,,,,,,,,,,125;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003161-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003161-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003162,vocabulary,,2024-06-25,,HKSLLEX-2023-00003162.mp4,,mp4,,HKSLLEX-2023-00003162-+5514+5f97.mp4,HKSLLEX-2023-00003162-+5514+5f97.webp,,,noASLLEX2,,,,不能,某事,,唔得,,,,,,,,,,,,,,125;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003162-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003162-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003163,vocabulary,,2024-06-25,,HKSLLEX-2023-00003163.mp4,,mp4,,HKSLLEX-2023-00003163-+597d+96e3+5.mp4,HKSLLEX-2023-00003163-+597d+96e3+5.webp,,,noASLLEX2,,,,,,,好難呀,"好難呀(雙手),唔洗旨意",,,,,,,,,,,雙手,,125;125,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003163-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003163-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003164,vocabulary,,2024-06-25,,HKSLLEX-2023-00003164.mp4,,mp4,,HKSLLEX-2023-00003164-+597d+96e3+5.mp4,HKSLLEX-2023-00003164-+597d+96e3+5.webp,,,noASLLEX2,,,,,,,好難呀(單手)/你唔洗旨意,"好難呀(單手),你唔洗旨意",,,,,,,,,,,單手,,125;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003164-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003164-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003165,vocabulary,,2024-06-25,,HKSLLEX-2023-00003165.mp4,,mp4,,HKSLLEX-2023-00003165-+591a+52de+5.mp4,HKSLLEX-2023-00003165-+591a+52de+5.webp,,,noASLLEX2,,,,,,,多勞多得,"多勞多得,手停口停",,,,,,,,,,,,,130;130,,,,fung,,餅一時大一時細,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003165-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003165-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003166,vocabulary,,2024-06-25,,HKSLLEX-2023-00003166.mp4,,mp4,,HKSLLEX-2023-00003166-+5931+696d.mp4,HKSLLEX-2023-00003166-+5931+696d.webp,,,noASLLEX2,,,,,,,失業,失業,,,,,,,,,,,,,130;130,,,,fung,,碗打爛,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003166-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003166-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003167,vocabulary,,2024-06-25,,HKSLLEX-2023-00003167.mp4,,mp4,,HKSLLEX-2023-00003167-+6b7b+72d7+7.mp4,HKSLLEX-2023-00003167-+6b7b+72d7+7.webp,,,noASLLEX2,,,,,,,死狗狀,"死狗狀,死死氣",,,,,,,,,,,,,121;121,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003167-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003167-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003168,vocabulary,,2024-06-25,,HKSLLEX-2023-00003168.mp4,,mp4,,HKSLLEX-2023-00003168-+5641+5fc3.mp4,HKSLLEX-2023-00003168-+5641+5fc3.webp,,,noASLLEX2,,,,,,,噁心,噁心,,,,,,,,,,,,,128;0,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003168-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003168-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003169,vocabulary,,2024-06-25,,HKSLLEX-2023-00003169.mp4,,mp4,,HKSLLEX-2023-00003169-+5634+5c16.mp4,HKSLLEX-2023-00003169-+5634+5c16.webp,,,noASLLEX2,,,,,,,嘴尖,嘴尖,,,,,,,,,,,,,119;119,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003169-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003169-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003170,vocabulary,,2024-06-25,,HKSLLEX-2023-00003170.mp4,,mp4,,HKSLLEX-2023-00003170-+7206+97ff+5.mp4,HKSLLEX-2023-00003170-+7206+97ff+5.webp,,,noASLLEX2,,,,,,,爆響口,爆響口,,,,,,,,,,,,,126;65,,,,fung,,,,,,PURE_SIGN,,,,,,,HKSLLEX-2023-00003170-Supp00.mp4,definition,,zh-YUE,mp4,HKSLLEX-2023-00003170-Supp01.mp4,example,,zh-YUE,mp4
live,HKSLLEX-2023-00003171,sentence,,2024-06-25,,HKSLLEX-2023-00003171.mp4,,mp4,,HKSLLEX-2023-00003171-+4f60+5605+6.mp4,HKSLLEX-2023-00003171-+4f60+5605+6.webp,,,noASLLEX2,,,,,,,你嘅手語名係咩？,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003172,sentence,,2024-06-25,,HKSLLEX-2023-00003172.mp4,,mp4,,HKSLLEX-2023-00003172-+5df2+7d93+7.mp4,HKSLLEX-2023-00003172-+5df2+7d93+7.webp,,,noASLLEX2,,,,,,,已經約好咗，佢又放我飛機！,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003173,sentence,,2024-06-25,,HKSLLEX-2023-00003173.mp4,,mp4,,HKSLLEX-2023-00003173-+6211+5e73+6.mp4,HKSLLEX-2023-00003173-+6211+5e73+6.webp,,,noASLLEX2,,,,,,,我平時搭小巴返學,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003174,sentence,,2024-06-25,,HKSLLEX-2023-00003174.mp4,,mp4,,HKSLLEX-2023-00003174-+6211+6709+6.mp4,HKSLLEX-2023-00003174-+6211+6709+6.webp,,,noASLLEX2,,,,,,,我有時食飯，有時唔食飯,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003175,sentence,,2024-06-25,,HKSLLEX-2023-00003175.mp4,,mp4,,HKSLLEX-2023-00003175-+6211+5df2+7.mp4,HKSLLEX-2023-00003175-+6211+5df2+7.webp,,,noASLLEX2,,,,,,,我已經好返啦，有心！,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003176,sentence,,2024-06-25,,HKSLLEX-2023-00003176.mp4,,mp4,,HKSLLEX-2023-00003176-+4f62+597d+5.mp4,HKSLLEX-2023-00003176-+4f62+597d+5.webp,,,noASLLEX2,,,,,,,佢好好人，好關心老人家,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003177,sentence,,2024-06-25,,HKSLLEX-2023-00003177.mp4,,mp4,,HKSLLEX-2023-00003177-+6211+4e00+6.mp4,HKSLLEX-2023-00003177-+6211+4e00+6.webp,,,noASLLEX2,,,,,,,我一早就知道佢唔係好人黎嘅,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003178,sentence,,2024-06-25,,HKSLLEX-2023-00003178.mp4,,mp4,,HKSLLEX-2023-00003178-+4f62+597d+9.mp4,HKSLLEX-2023-00003178-+4f62+597d+9.webp,,,noASLLEX2,,,,,,,佢好鍾意吹水(傾計),,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003179,sentence,,2024-06-25,,HKSLLEX-2023-00003179.mp4,,mp4,,HKSLLEX-2023-00003179-+6211+5514+4.mp4,HKSLLEX-2023-00003179-+6211+5514+4.webp,,,noASLLEX2,,,,,,,我唔介意件衫唔靚,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003180,sentence,,2024-06-25,,HKSLLEX-2023-00003180.mp4,,mp4,,HKSLLEX-2023-00003180-+6709+4eba+6.mp4,HKSLLEX-2023-00003180-+6709+4eba+6.webp,,,noASLLEX2,,,,,,,有人打架喎，我地不如一齊睇戲食花生,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003181,sentence,,2024-06-25,,HKSLLEX-2023-00003181.mp4,,mp4,,HKSLLEX-2023-00003181-+5571+5571+4.mp4,HKSLLEX-2023-00003181-+5571+5571+4.webp,,,noASLLEX2,,,,,,,啱啱你講咩呀？,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003182,sentence,,2024-06-25,,HKSLLEX-2023-00003182.mp4,,mp4,,HKSLLEX-2023-00003182-+6700+597d+5.mp4,HKSLLEX-2023-00003182-+6700+597d+5.webp,,,noASLLEX2,,,,,,,最好快啲完成佢,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003183,sentence,,2024-06-25,,HKSLLEX-2023-00003183.mp4,,mp4,,HKSLLEX-2023-00003183-+4f60+8b1b+5.mp4,HKSLLEX-2023-00003183-+4f60+8b1b+5.webp,,,noASLLEX2,,,,,,,你講得好啱，我同你嘅諗法一樣,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003184,sentence,,2024-06-25,,HKSLLEX-2023-00003184.mp4,,mp4,,HKSLLEX-2023-00003184-+4f60+5514+5.mp4,HKSLLEX-2023-00003184-+4f60+5514+5.webp,,,noASLLEX2,,,,,,,你唔好話比其他人知道,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003185,sentence,,2024-06-25,,HKSLLEX-2023-00003185.mp4,,mp4,,HKSLLEX-2023-00003185-+54c7+4f60+5.mp4,HKSLLEX-2023-00003185-+54c7+4f60+5.webp,,,noASLLEX2,,,,,,,哇，你好冇禮貌,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003186,sentence,,2024-06-25,,HKSLLEX-2023-00003186.mp4,,mp4,,HKSLLEX-2023-00003186-+4f60+505a+4.mp4,HKSLLEX-2023-00003186-+4f60+505a+4.webp,,,noASLLEX2,,,,,,,你做乜嘢都馬馬虎虎,,,,,,,,,,,,,例句,,,,,fung,,,,,,PURE_SIGN,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003187,vocabulary,,2024-06-26,,HKSLLEX-2023-00003187.mp4,,mp4,,HKSLLEX-2023-00003187-Tiukengleng.mp4,HKSLLEX-2023-00003187-Tiukengleng.webp,,,noASLLEX2,Tiu Keng Leng,,,調景嶺,,,,,,,,,,,,,,,,,126;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003188,vocabulary,,2024-06-26,,HKSLLEX-2023-00003188.mp4,,mp4,,HKSLLEX-2023-00003188-Tiukengleng.mp4,HKSLLEX-2023-00003188-Tiukengleng.webp,,,noASLLEX2,Tiu Keng Leng,,,調景嶺,,,,,,,,,,,,,,,,,58;58,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003189,vocabulary,,2024-06-26,,HKSLLEX-2023-00003189.mp4,,mp4,,HKSLLEX-2023-00003189-Tiukengleng.mp4,HKSLLEX-2023-00003189-Tiukengleng.webp,,,noASLLEX2,Tiu Keng Leng,,,調景嶺,,,,,,,,,,,,,,,,,106;58,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003190,vocabulary,,2024-06-26,,HKSLLEX-2023-00003190.mp4,,mp4,,HKSLLEX-2023-00003190-Yautong.mp4,HKSLLEX-2023-00003190-Yautong.webp,,,noASLLEX2,Yau Tong,,,油塘,,,,,,,,,,,,,,,,,"52;0,68;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003191,vocabulary,,2024-06-26,,HKSLLEX-2023-00003191.mp4,,mp4,,HKSLLEX-2023-00003191-Lamtin.mp4,HKSLLEX-2023-00003191-Lamtin.webp,,,noASLLEX2,Lam Tin,,,藍田,,,,,,,,,,,,,,,,,"58;0,106;106",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003192,vocabulary,,2024-06-26,,HKSLLEX-2023-00003192.mp4,,mp4,,HKSLLEX-2023-00003192-Kwuntong.mp4,HKSLLEX-2023-00003192-Kwuntong.webp,,,noASLLEX2,Kwun Tong,,,觀塘,,,,,,,,,,,,,,,,,"90;0,68;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003193,vocabulary,,2024-06-26,,HKSLLEX-2023-00003193.mp4,,mp4,,HKSLLEX-2023-00003193-Kwuntong.mp4,HKSLLEX-2023-00003193-Kwuntong.webp,,,noASLLEX2,Kwun Tong,,,觀塘,,,,,,,,,,,,,,,,,"90;0,90;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003194,vocabulary,,2024-06-26,,HKSLLEX-2023-00003194.mp4,,mp4,,HKSLLEX-2023-00003194-Kwuntong.mp4,HKSLLEX-2023-00003194-Kwuntong.webp,,,noASLLEX2,Kwun Tong,,,觀塘,,,,,,,,,,,,,,,,,90;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003195,vocabulary,,2024-06-26,,HKSLLEX-2023-00003195.mp4,,mp4,,HKSLLEX-2023-00003195-Ngautaukok.mp4,HKSLLEX-2023-00003195-Ngautaukok.webp,,,noASLLEX2,Ngau Tau Kok,,,牛頭角,,,,,,,,,,,,,,,,,"38;0,126;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003196,vocabulary,,2024-06-26,,HKSLLEX-2023-00003196.mp4,,mp4,,HKSLLEX-2023-00003196-Ngautaukok.mp4,HKSLLEX-2023-00003196-Ngautaukok.webp,,,noASLLEX2,Ngau Tau Kok,,,牛頭角,,,,,,,,,,,,,,,,,"126;0,54;0;66;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003197,vocabulary,,2024-06-26,,HKSLLEX-2023-00003197.mp4,,mp4,,HKSLLEX-2023-00003197-Kowloonbay.mp4,HKSLLEX-2023-00003197-Kowloonbay.webp,,,noASLLEX2,Kowloon Bay,,,九龍灣,,,,,,,,,,,,,,,,,"68;0,58;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003198,vocabulary,,2024-06-26,,HKSLLEX-2023-00003198.mp4,,mp4,,HKSLLEX-2023-00003198-Kowloonbay.mp4,HKSLLEX-2023-00003198-Kowloonbay.webp,,,noASLLEX2,Kowloon Bay,,,九龍灣,,,,,,,,,,,,,,,,,"68;0,126;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003199,vocabulary,,2024-06-26,,HKSLLEX-2023-00003199.mp4,,mp4,,HKSLLEX-2023-00003199-Choihung.mp4,HKSLLEX-2023-00003199-Choihung.webp,,,noASLLEX2,Choi Hung,,,彩虹,,,,,,,,,,,,,,,,,62;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003200,vocabulary,,2024-06-26,,HKSLLEX-2023-00003200.mp4,,mp4,,HKSLLEX-2023-00003200-Choihung.mp4,HKSLLEX-2023-00003200-Choihung.webp,,,noASLLEX2,Choi Hung,,,彩虹,,,,,,,,,,,,,,,,,60;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003201,vocabulary,,2024-06-26,,HKSLLEX-2023-00003201.mp4,,mp4,,HKSLLEX-2023-00003201-Diamondhill.mp4,HKSLLEX-2023-00003201-Diamondhill.webp,,,noASLLEX2,Diamond Hill,,,鑽石山,,,,,,,,,,,,,,,,,66;63,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003202,vocabulary,,2024-06-26,,HKSLLEX-2023-00003202.mp4,,mp4,,HKSLLEX-2023-00003202-Diamondhill.mp4,HKSLLEX-2023-00003202-Diamondhill.webp,,,noASLLEX2,Diamond Hill,,,鑽石山,,,,,,,,,,,,,,,,,62;63,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003203,vocabulary,,2024-06-26,,HKSLLEX-2023-00003203.mp4,,mp4,,HKSLLEX-2023-00003203-Diamondhill.mp4,HKSLLEX-2023-00003203-Diamondhill.webp,,,noASLLEX2,Diamond Hill,,,鑽石山,,,,,,,,,,,,,,,,,"65;62;63;62,58;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003204,vocabulary,,2024-06-26,,HKSLLEX-2023-00003204.mp4,,mp4,,HKSLLEX-2023-00003204-Wongtaisin.mp4,HKSLLEX-2023-00003204-Wongtaisin.webp,,,noASLLEX2,Wong Tai Sin,,,黃大仙,,,,,,,,,,,,,,,,,"63;0,84;54",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003205,vocabulary,,2024-06-26,,HKSLLEX-2023-00003205.mp4,,mp4,,HKSLLEX-2023-00003205-Wongtaisin.mp4,HKSLLEX-2023-00003205-Wongtaisin.webp,,,noASLLEX2,Wong Tai Sin,,,黃大仙,,,,,,,,,,,,,,,,,84;54,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003206,vocabulary,,2024-06-26,,HKSLLEX-2023-00003206.mp4,,mp4,,HKSLLEX-2023-00003206-Lokfu.mp4,HKSLLEX-2023-00003206-Lokfu.webp,,,noASLLEX2,Lok Fu,,,樂富,,,,,,,,,,,,,,,,,117;54;62;54,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003207,vocabulary,,2024-06-26,,HKSLLEX-2023-00003207.mp4,,mp4,,HKSLLEX-2023-00003207-Lokfu.mp4,HKSLLEX-2023-00003207-Lokfu.webp,,,noASLLEX2,Lok Fu,,,樂富,,,,,,,,,,,,,,,,,"126;126,63;62",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003208,vocabulary,,2024-06-26,,HKSLLEX-2023-00003208.mp4,,mp4,,HKSLLEX-2023-00003208-Lokfu.mp4,HKSLLEX-2023-00003208-Lokfu.webp,,,noASLLEX2,Lok Fu,,,樂富,,,,,,,,,,,,,,,,,"126;126,110;110;62;62",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00003209,vocabulary,,2024-06-26,,HKSLLEX-2023-00003209.mp4,,mp4,,HKSLLEX-2023-00003209-Shekkipmei.mp4,HKSLLEX-2023-00003209-Shekkipmei.webp,,,noASLLEX2,Shek Kip Mei,,,石硤尾,,,,,,,,,,,,,,,,,"98;54,82;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
